market,arrival_date,price
Allahabad (CC),2019-04-14,338
Ludhiana,2019-04-14,300
W.Godavari,2019-04-14,335
Vizag,2019-04-14,345
Vijayawada,2019-04-14,335
Ranchi (CC),2019-04-14,367
Pune,2019-04-14,360
Patna,2019-04-14,352
Mumbai (CC),2019-04-14,364
Nagpur,2019-04-14,307
Mysuru,2019-04-14,361
Warangal,2019-04-14,312
Muzaffurpur (CC),2019-04-14,352
Chittoor,2019-04-15,368
Chennai (CC),2019-04-15,375
Burdwan (CC),2019-04-15,390
Brahmapur (OD),2019-04-15,
Ajmer,2019-04-15,293
Barwala,2019-04-15,300
Asansole,2019-04-15,380
Delhi (CC),2019-04-15,318
Ahmedabad,2019-04-15,360
Bengaluru (CC),2019-04-15,355
E.Godavari,2019-04-15,335
Muzaffurpur (CC),2019-04-15,352
Ludhiana,2019-04-15,300
Midnapur (KOL),2019-04-15,390
Mumbai (CC),2019-04-15,364
Mysuru,2019-04-15,365
Nagpur,2019-04-15,307
Namakkal,2019-04-15,365
Patna,2019-04-15,348
Pune,2019-04-15,360
Ranchi (CC),2019-04-15,367
Vizag,2019-04-15,345
W.Godavari,2019-04-15,335
Warangal,2019-04-15,314
Hyderabad,2019-04-15,311
Vijayawada,2019-04-15,335
Allahabad (CC),2019-04-15,338
Hospet,2019-04-15,320
Bhopal,2019-04-15,315
Indore (CC),2019-04-15,313
Varanasi (CC),2019-04-15,357
Surat,2019-04-15,365
Raipur,2019-04-15,338
Luknow (CC),2019-04-15,350
Kolkata (WB),2019-04-15,378
Kanpur (CC),2019-04-15,338
Jabalpur,2019-04-15,329
Pune,2019-04-16,361
Ahmedabad,2019-04-16,360
Indore (CC),2019-04-16,313
Ajmer,2019-04-16,293
Jabalpur,2019-04-16,329
Kanpur (CC),2019-04-16,338
Kolkata (WB),2019-04-16,373
Luknow (CC),2019-04-16,350
Raipur,2019-04-16,338
Surat,2019-04-16,365
Varanasi (CC),2019-04-16,350
Hospet,2019-04-16,325
Asansole,2019-04-16,380
Barwala,2019-04-16,292
Bengaluru (CC),2019-04-16,360
Ranchi (CC),2019-04-16,362
Vijayawada,2019-04-16,335
Vizag,2019-04-16,345
W.Godavari,2019-04-16,335
Warangal,2019-04-16,314
Allahabad (CC),2019-04-16,338
Bhopal,2019-04-16,320
Nagpur,2019-04-16,305
Mysuru,2019-04-16,363
Patna,2019-04-16,348
Muzaffurpur (CC),2019-04-16,352
Midnapur (KOL),2019-04-16,390
Ludhiana,2019-04-16,297
Hyderabad,2019-04-16,305
E.Godavari,2019-04-16,335
Delhi (CC),2019-04-16,318
Chittoor,2019-04-16,373
Chennai (CC),2019-04-16,380
Burdwan (CC),2019-04-16,390
Brahmapur (OD),2019-04-16,
Mumbai (CC),2019-04-16,366
Namakkal,2019-04-16,365
Indore (CC),2019-04-17,313
Jabalpur,2019-04-17,329
Mumbai (CC),2019-04-17,360
Midnapur (KOL),2019-04-17,390
Bhopal,2019-04-17,320
Ludhiana,2019-04-17,293
Hyderabad,2019-04-17,305
Hospet,2019-04-17,325
Ahmedabad,2019-04-17,350
Allahabad (CC),2019-04-17,338
E.Godavari,2019-04-17,330
Chittoor,2019-04-17,373
Chennai (CC),2019-04-17,380
Burdwan (CC),2019-04-17,390
Brahmapur (OD),2019-04-17,
Bengaluru (CC),2019-04-17,360
Barwala,2019-04-17,285
Delhi (CC),2019-04-17,318
Asansole,2019-04-17,380
Ajmer,2019-04-17,290
Muzaffurpur (CC),2019-04-17,348
Kanpur (CC),2019-04-17,338
Kolkata (WB),2019-04-17,365
Luknow (CC),2019-04-17,350
Raipur,2019-04-17,330
Surat,2019-04-17,350
Varanasi (CC),2019-04-17,350
W.Godavari,2019-04-17,330
Vizag,2019-04-17,345
Vijayawada,2019-04-17,330
Ranchi (CC),2019-04-17,362
Pune,2019-04-17,355
Patna,2019-04-17,348
Namakkal,2019-04-17,365
Nagpur,2019-04-17,300
Mysuru,2019-04-17,363
Warangal,2019-04-17,308
Raipur,2019-04-18,330
Kanpur (CC),2019-04-18,338
Varanasi (CC),2019-04-18,343
Surat,2019-04-18,350
Luknow (CC),2019-04-18,350
Indore (CC),2019-04-18,313
Jabalpur,2019-04-18,329
Ahmedabad,2019-04-18,350
Ajmer,2019-04-18,287
Asansole,2019-04-18,380
Barwala,2019-04-18,285
Bengaluru (CC),2019-04-18,360
Brahmapur (OD),2019-04-18,
Burdwan (CC),2019-04-18,385
Chennai (CC),2019-04-18,380
Chittoor,2019-04-18,373
Delhi (CC),2019-04-18,318
E.Godavari,2019-04-18,330
Hyderabad,2019-04-18,305
Ludhiana,2019-04-18,286
Midnapur (KOL),2019-04-18,385
Mumbai (CC),2019-04-18,360
Muzaffurpur (CC),2019-04-18,348
Mysuru,2019-04-18,363
Nagpur,2019-04-18,295
Namakkal,2019-04-18,365
Patna,2019-04-18,343
Pune,2019-04-18,355
Ranchi (CC),2019-04-18,357
Vijayawada,2019-04-18,330
Vizag,2019-04-18,345
W.Godavari,2019-04-18,330
Warangal,2019-04-18,308
Allahabad (CC),2019-04-18,333
Bhopal,2019-04-18,320
Hospet,2019-04-18,325
Kolkata (WB),2019-04-18,357
Surat,2019-04-19,345
Jabalpur,2019-04-19,319
Raipur,2019-04-19,320
Varanasi (CC),2019-04-19,343
Luknow (CC),2019-04-19,350
Ludhiana,2019-04-19,280
Kanpur (CC),2019-04-19,338
Ahmedabad,2019-04-19,350
Ajmer,2019-04-19,287
Asansole,2019-04-19,375
Barwala,2019-04-19,285
Bengaluru (CC),2019-04-19,360
Brahmapur (OD),2019-04-19,
Burdwan (CC),2019-04-19,373
Chennai (CC),2019-04-19,380
Chittoor,2019-04-19,373
Delhi (CC),2019-04-19,310
E.Godavari,2019-04-19,320
Hyderabad,2019-04-19,295
Kolkata (WB),2019-04-19,348
Mumbai (CC),2019-04-19,360
Midnapur (KOL),2019-04-19,373
Mysuru,2019-04-19,363
Indore (CC),2019-04-19,313
Hospet,2019-04-19,325
Bhopal,2019-04-19,320
Allahabad (CC),2019-04-19,328
Warangal,2019-04-19,308
Muzaffurpur (CC),2019-04-19,338
Vizag,2019-04-19,330
W.Godavari,2019-04-19,320
Ranchi (CC),2019-04-19,352
Pune,2019-04-19,355
Patna,2019-04-19,333
Namakkal,2019-04-19,365
Nagpur,2019-04-19,285
Vijayawada,2019-04-19,320
Raipur,2019-04-20,320
Varanasi (CC),2019-04-20,343
Surat,2019-04-20,345
Luknow (CC),2019-04-20,350
Ludhiana,2019-04-20,280
Kanpur (CC),2019-04-20,338
Ahmedabad,2019-04-20,345
Ajmer,2019-04-20,285
Asansole,2019-04-20,370
Barwala,2019-04-20,285
Bengaluru (CC),2019-04-20,350
Brahmapur (OD),2019-04-20,
Burdwan (CC),2019-04-20,366
Chennai (CC),2019-04-20,380
Chittoor,2019-04-20,373
Delhi (CC),2019-04-20,305
E.Godavari,2019-04-20,320
Hyderabad,2019-04-20,295
Midnapur (KOL),2019-04-20,366
Kolkata (WB),2019-04-20,348
Muzaffurpur (CC),2019-04-20,338
Mumbai (CC),2019-04-20,350
Nagpur,2019-04-20,285
Jabalpur,2019-04-20,310
Indore (CC),2019-04-20,307
Hospet,2019-04-20,315
Bhopal,2019-04-20,320
Mysuru,2019-04-20,350
Warangal,2019-04-20,298
Allahabad (CC),2019-04-20,328
Vizag,2019-04-20,330
Vijayawada,2019-04-20,320
Ranchi (CC),2019-04-20,352
Pune,2019-04-20,340
Patna,2019-04-20,333
Namakkal,2019-04-20,350
W.Godavari,2019-04-20,320
Raipur,2019-04-21,320
Varanasi (CC),2019-04-21,343
Surat,2019-04-21,345
Luknow (CC),2019-04-21,350
Ludhiana,2019-04-21,280
Kanpur (CC),2019-04-21,338
Ahmedabad,2019-04-21,340
Ajmer,2019-04-21,285
Asansole,2019-04-21,366
Barwala,2019-04-21,285
Bengaluru (CC),2019-04-21,340
Brahmapur (OD),2019-04-21,
Burdwan (CC),2019-04-21,366
Chennai (CC),2019-04-21,365
Chittoor,2019-04-21,358
Delhi (CC),2019-04-21,300
E.Godavari,2019-04-21,320
Hyderabad,2019-04-21,285
Midnapur (KOL),2019-04-21,366
Kolkata (WB),2019-04-21,343
Muzaffurpur (CC),2019-04-21,333
Mumbai (CC),2019-04-21,350
Nagpur,2019-04-21,382
Jabalpur,2019-04-21,310
Indore (CC),2019-04-21,307
Hospet,2019-04-21,305
Bhopal,2019-04-21,320
Mysuru,2019-04-21,350
Warangal,2019-04-21,298
Allahabad (CC),2019-04-21,324
Vizag,2019-04-21,330
Vijayawada,2019-04-21,320
Ranchi (CC),2019-04-21,338
Pune,2019-04-21,340
Patna,2019-04-21,333
Namakkal,2019-04-21,350
W.Godavari,2019-04-21,320
Raipur,2019-04-22,310
Varanasi (CC),2019-04-22,340
Surat,2019-04-22,330
Luknow (CC),2019-04-22,350
Ludhiana,2019-04-22,278
Kanpur (CC),2019-04-22,338
Bhopal,2019-04-22,320
Allahabad (CC),2019-04-22,324
Warangal,2019-04-22,288
W.Godavari,2019-04-22,305
Vizag,2019-04-22,315
Vijayawada,2019-04-22,305
Ranchi (CC),2019-04-22,352
Pune,2019-04-22,340
Patna,2019-04-22,333
Namakkal,2019-04-22,335
Nagpur,2019-04-22,380
Mysuru,2019-04-22,335
Muzaffurpur (CC),2019-04-22,333
Midnapur (KOL),2019-04-22,356
Mumbai (CC),2019-04-22,350
E.Godavari,2019-04-22,305
Jabalpur,2019-04-22,310
Indore (CC),2019-04-22,305
Hospet,2019-04-22,305
Ahmedabad,2019-04-22,340
Ajmer,2019-04-22,275
Hyderabad,2019-04-22,275
Barwala,2019-04-22,272
Asansole,2019-04-22,360
Brahmapur (OD),2019-04-22,
Burdwan (CC),2019-04-22,356
Chennai (CC),2019-04-22,365
Chittoor,2019-04-22,358
Delhi (CC),2019-04-22,300
Bengaluru (CC),2019-04-22,340
Kolkata (WB),2019-04-22,340
Luknow (CC),2019-04-23,350
Varanasi (CC),2019-04-23,333
Surat,2019-04-23,330
Raipur,2019-04-23,312
Kolkata (WB),2019-04-23,330
Jabalpur,2019-04-23,310
Ahmedabad,2019-04-23,330
Ajmer,2019-04-23,265
Asansole,2019-04-23,357
Barwala,2019-04-23,265
Bengaluru (CC),2019-04-23,325
Brahmapur (OD),2019-04-23,
Burdwan (CC),2019-04-23,346
Chennai (CC),2019-04-23,350
Chittoor,2019-04-23,343
Delhi (CC),2019-04-23,300
E.Godavari,2019-04-23,295
Hyderabad,2019-04-23,275
Ludhiana,2019-04-23,272
Kanpur (CC),2019-04-23,324
Mumbai (CC),2019-04-23,335
Midnapur (KOL),2019-04-23,346
Mysuru,2019-04-23,335
Indore (CC),2019-04-23,285
Hospet,2019-04-23,290
Bhopal,2019-04-23,320
Allahabad (CC),2019-04-23,319
Muzaffurpur (CC),2019-04-23,333
W.Godavari,2019-04-23,295
Warangal,2019-04-23,278
Vijayawada,2019-04-23,295
Ranchi (CC),2019-04-23,348
Pune,2019-04-23,330
Patna,2019-04-23,333
Namakkal,2019-04-23,335
Nagpur,2019-04-23,270
Vizag,2019-04-23,305
Varanasi (CC),2019-04-24,327
Surat,2019-04-24,330
Raipur,2019-04-24,312
Luknow (CC),2019-04-24,340
Jabalpur,2019-04-24,305
Kanpur (CC),2019-04-24,324
Allahabad (CC),2019-04-24,319
Warangal,2019-04-24,278
W.Godavari,2019-04-24,295
Vizag,2019-04-24,305
Vijayawada,2019-04-24,295
Ranchi (CC),2019-04-24,342
Pune,2019-04-24,320
Patna,2019-04-24,333
Namakkal,2019-04-24,335
Nagpur,2019-04-24,265
Mysuru,2019-04-24,335
Muzaffurpur (CC),2019-04-24,328
Mumbai (CC),2019-04-24,335
Ludhiana,2019-04-24,266
Midnapur (KOL),2019-04-24,346
E.Godavari,2019-04-24,295
Indore (CC),2019-04-24,285
Hospet,2019-04-24,290
Bhopal,2019-04-24,320
Ahmedabad,2019-04-24,330
Ajmer,2019-04-24,265
Hyderabad,2019-04-24,275
Barwala,2019-04-24,265
Asansole,2019-04-24,357
Brahmapur (OD),2019-04-24,
Burdwan (CC),2019-04-24,346
Chennai (CC),2019-04-24,350
Chittoor,2019-04-24,343
Delhi (CC),2019-04-24,290
Bengaluru (CC),2019-04-24,325
Kolkata (WB),2019-04-24,315
Luknow (CC),2019-04-25,340
Varanasi (CC),2019-04-25,320
Surat,2019-04-25,330
Raipur,2019-04-25,305
Kolkata (WB),2019-04-25,315
Jabalpur,2019-04-25,300
Ahmedabad,2019-04-25,330
Ajmer,2019-04-25,265
Asansole,2019-04-25,347
Barwala,2019-04-25,265
Bengaluru (CC),2019-04-25,325
Brahmapur (OD),2019-04-25,
Burdwan (CC),2019-04-25,331
Chennai (CC),2019-04-25,350
Chittoor,2019-04-25,343
Delhi (CC),2019-04-25,285
E.Godavari,2019-04-25,280
Hyderabad,2019-04-25,275
Ludhiana,2019-04-25,262
Kanpur (CC),2019-04-25,324
Mumbai (CC),2019-04-25,335
Midnapur (KOL),2019-04-25,331
Mysuru,2019-04-25,335
Indore (CC),2019-04-25,285
Hospet,2019-04-25,290
Bhopal,2019-04-25,300
Allahabad (CC),2019-04-25,319
Muzaffurpur (CC),2019-04-25,328
W.Godavari,2019-04-25,280
Warangal,2019-04-25,278
Vijayawada,2019-04-25,280
Ranchi (CC),2019-04-25,338
Pune,2019-04-25,320
Patna,2019-04-25,324
Namakkal,2019-04-25,335
Nagpur,2019-04-25,260
Vizag,2019-04-25,290
Raipur,2019-04-26,305
Varanasi (CC),2019-04-26,320
Surat,2019-04-26,335
Luknow (CC),2019-04-26,333
Nagpur,2019-04-26,272
Kanpur (CC),2019-04-26,324
Bhopal,2019-04-26,295
Allahabad (CC),2019-04-26,314
Warangal,2019-04-26,278
W.Godavari,2019-04-26,280
Vizag,2019-04-26,290
Vijayawada,2019-04-26,280
Ranchi (CC),2019-04-26,333
Pune,2019-04-26,310
Patna,2019-04-26,309
Namakkal,2019-04-26,335
Mysuru,2019-04-26,335
Muzaffurpur (CC),2019-04-26,319
Mumbai (CC),2019-04-26,335
Midnapur (KOL),2019-04-26,331
Ludhiana,2019-04-26,260
Kolkata (WB),2019-04-26,315
Asansole,2019-04-26,342
E.Godavari,2019-04-26,280
Delhi (CC),2019-04-26,280
Chittoor,2019-04-26,343
Chennai (CC),2019-04-26,350
Burdwan (CC),2019-04-26,331
Brahmapur (OD),2019-04-26,
Bengaluru (CC),2019-04-26,325
Barwala,2019-04-26,265
Hyderabad,2019-04-26,275
Ajmer,2019-04-26,265
Ahmedabad,2019-04-26,330
Hospet,2019-04-26,290
Indore (CC),2019-04-26,285
Jabalpur,2019-04-26,295
Surat,2019-04-27,340
Raipur,2019-04-27,305
Varanasi (CC),2019-04-27,313
Luknow (CC),2019-04-27,333
Kolkata (WB),2019-04-27,307
Kanpur (CC),2019-04-27,324
Ahmedabad,2019-04-27,330
Ajmer,2019-04-27,365
Asansole,2019-04-27,333
Barwala,2019-04-27,250
Bengaluru (CC),2019-04-27,325
Brahmapur (OD),2019-04-27,
Burdwan (CC),2019-04-27,331
Chennai (CC),2019-04-27,350
Chittoor,2019-04-27,343
Delhi (CC),2019-04-27,280
E.Godavari,2019-04-27,280
Hyderabad,2019-04-27,275
Ludhiana,2019-04-27,255
Midnapur (KOL),2019-04-27,331
Muzaffurpur (CC),2019-04-27,314
Mumbai (CC),2019-04-27,335
Warangal,2019-04-27,278
Nagpur,2019-04-27,279
Namakkal,2019-04-27,340
Patna,2019-04-27,309
Pune,2019-04-27,310
Ranchi (CC),2019-04-27,333
Vijayawada,2019-04-27,280
Vizag,2019-04-27,290
W.Godavari,2019-04-27,280
Mysuru,2019-04-27,340
Allahabad (CC),2019-04-27,309
Bhopal,2019-04-27,295
Hospet,2019-04-27,290
Indore (CC),2019-04-27,285
Jabalpur,2019-04-27,295
Surat,2019-04-28,342
Raipur,2019-04-28,305
Varanasi (CC),2019-04-28,313
Luknow (CC),2019-04-28,333
Midnapur (KOL),2019-04-28,321
Kanpur (CC),2019-04-28,309
Ahmedabad,2019-04-28,335
Ajmer,2019-04-28,265
Asansole,2019-04-28,323
Barwala,2019-04-28,255
Bengaluru (CC),2019-04-28,330
Brahmapur (OD),2019-04-28,
Burdwan (CC),2019-04-28,321
Chennai (CC),2019-04-28,350
Chittoor,2019-04-28,343
Delhi (CC),2019-04-28,280
E.Godavari,2019-04-28,280
Hyderabad,2019-04-28,278
Ludhiana,2019-04-28,252
Kolkata (WB),2019-04-28,307
Muzaffurpur (CC),2019-04-28,314
Mumbai (CC),2019-04-28,335
Nagpur,2019-04-28,290
Jabalpur,2019-04-28,285
Indore (CC),2019-04-28,285
Hospet,2019-04-28,295
Bhopal,2019-04-28,285
Allahabad (CC),2019-04-28,314
Mysuru,2019-04-28,340
W.Godavari,2019-04-28,280
Warangal,2019-04-28,278
Vijayawada,2019-04-28,280
Ranchi (CC),2019-04-28,333
Pune,2019-04-28,310
Patna,2019-04-28,309
Namakkal,2019-04-28,340
Vizag,2019-04-28,290
Raipur,2019-04-29,313
Varanasi (CC),2019-04-29,323
Surat,2019-04-29,342
Luknow (CC),2019-04-29,333
Midnapur (KOL),2019-04-29,332
Kanpur (CC),2019-04-29,309
Bhopal,2019-04-29,293
Allahabad (CC),2019-04-29,314
Warangal,2019-04-29,281
W.Godavari,2019-04-29,283
Vizag,2019-04-29,292
Vijayawada,2019-04-29,283
Ranchi (CC),2019-04-29,324
Pune,2019-04-29,310
Patna,2019-04-29,317
Namakkal,2019-04-29,345
Nagpur,2019-04-29,293
Mysuru,2019-04-29,345
Muzaffurpur (CC),2019-04-29,309
Ludhiana,2019-04-29,256
Mumbai (CC),2019-04-29,335
E.Godavari,2019-04-29,283
Jabalpur,2019-04-29,295
Indore (CC),2019-04-29,285
Hospet,2019-04-29,295
Ahmedabad,2019-04-29,335
Ajmer,2019-04-29,273
Hyderabad,2019-04-29,283
Barwala,2019-04-29,263
Asansole,2019-04-29,332
Brahmapur (OD),2019-04-29,
Burdwan (CC),2019-04-29,332
Chennai (CC),2019-04-29,350
Chittoor,2019-04-29,343
Delhi (CC),2019-04-29,280
Bengaluru (CC),2019-04-29,330
Kolkata (WB),2019-04-29,315
Luknow (CC),2019-04-30,333
Varanasi (CC),2019-04-30,333
Surat,2019-04-30,345
Raipur,2019-04-30,320
Kolkata (WB),2019-04-30,330
Jabalpur,2019-04-30,302
Ahmedabad,2019-04-30,338
Ajmer,2019-04-30,280
Asansole,2019-04-30,333
Barwala,2019-04-30,272
Bengaluru (CC),2019-04-30,335
Brahmapur (OD),2019-04-30,
Burdwan (CC),2019-04-30,342
Chennai (CC),2019-04-30,360
Chittoor,2019-04-30,353
Delhi (CC),2019-04-30,280
E.Godavari,2019-04-30,290
Hyderabad,2019-04-30,290
Ludhiana,2019-04-30,265
Kanpur (CC),2019-04-30,309
Mumbai (CC),2019-04-30,338
Midnapur (KOL),2019-04-30,342
Mysuru,2019-04-30,345
Indore (CC),2019-04-30,290
Hospet,2019-04-30,300
Bhopal,2019-04-30,300
Allahabad (CC),2019-04-30,319
Muzaffurpur (CC),2019-04-30,319
W.Godavari,2019-04-30,290
Warangal,2019-04-30,286
Vijayawada,2019-04-30,290
Ranchi (CC),2019-04-30,328
Pune,2019-04-30,325
Patna,2019-04-30,321
Namakkal,2019-04-30,345
Nagpur,2019-04-30,312
Vizag,2019-04-30,297
Raipur,2019-05-01,473
Varanasi (CC),2019-05-01,503
Surat,2019-05-01,500
Luknow (CC),2019-05-01,503
E.Godavari,2019-05-01,453
Kanpur (CC),2019-05-01,481
Warangal,2019-05-01,444
W.Godavari,2019-05-01,453
Vizag,2019-05-01,458
Vijayawada,2019-05-01,453
Ranchi (CC),2019-05-01,509
Pune,2019-05-01,486
Patna,2019-05-01,500
Namakkal,2019-05-01,440
Nagpur,2019-05-01,450
Mysuru,2019-05-01,452
Muzaffurpur (CC),2019-05-01,505
Mumbai (CC),2019-05-01,497
Midnapur (KOL),2019-05-01,504
Ludhiana,2019-05-01,454
Hyderabad,2019-05-01,447
Delhi (CC),2019-05-01,485
Kolkata (WB),2019-05-01,492
Chennai (CC),2019-05-01,445
Burdwan (CC),2019-05-01,504
Brahmapur (OD),2019-05-01,
Bengaluru (CC),2019-05-01,445
Barwala,2019-05-01,462
Asansole,2019-05-01,500
Ajmer,2019-05-01,475
Ahmedabad,2019-05-01,487
Allahabad (CC),2019-05-01,500
Bhopal,2019-05-01,470
Chittoor,2019-05-01,438
Indore (CC),2019-05-01,460
Jabalpur,2019-05-01,470
Hospet,2019-05-01,410
Surat,2019-05-02,467
Luknow (CC),2019-05-02,457
Kolkata (WB),2019-05-02,430
Kanpur (CC),2019-05-02,438
Indore (CC),2019-05-02,435
Hospet,2019-05-02,400
Burdwan (CC),2019-05-02,444
Vizag,2019-05-02,405
Ahmedabad,2019-05-02,453
Ajmer,2019-05-02,410
Asansole,2019-05-02,448
Barwala,2019-05-02,406
Bengaluru (CC),2019-05-02,435
Brahmapur (OD),2019-05-02,
Raipur,2019-05-02,430
Bhopal,2019-05-02,425
Jabalpur,2019-05-02,423
Delhi (CC),2019-05-02,427
W.Godavari,2019-05-02,399
Warangal,2019-05-02,402
Allahabad (CC),2019-05-02,438
Ranchi (CC),2019-05-02,467
Pune,2019-05-02,443
Patna,2019-05-02,462
Namakkal,2019-05-02,430
Nagpur,2019-05-02,405
Mysuru,2019-05-02,436
Muzaffurpur (CC),2019-05-02,462
Mumbai (CC),2019-05-02,453
Midnapur (KOL),2019-05-02,444
Ludhiana,2019-05-02,400
Hyderabad,2019-05-02,403
E.Godavari,2019-05-02,399
Chittoor,2019-05-02,438
Chennai (CC),2019-05-02,445
Vijayawada,2019-05-02,399
Varanasi (CC),2019-05-02,463
Ludhiana,2019-05-03,393
Midnapur (KOL),2019-05-03,465
Mumbai (CC),2019-05-03,445
Muzaffurpur (CC),2019-05-03,457
Mysuru,2019-05-03,418
Nagpur,2019-05-03,375
Namakkal,2019-05-03,425
Patna,2019-05-03,452
Pune,2019-05-03,425
Ranchi (CC),2019-05-03,467
Vijayawada,2019-05-03,413
Ahmedabad,2019-05-03,430
Varanasi (CC),2019-05-03,460
Surat,2019-05-03,430
Raipur,2019-05-03,420
Luknow (CC),2019-05-03,450
Kolkata (WB),2019-05-03,440
Kanpur (CC),2019-05-03,424
Jabalpur,2019-05-03,410
Indore (CC),2019-05-03,410
Hospet,2019-05-03,375
Bhopal,2019-05-03,405
Allahabad (CC),2019-05-03,440
Hyderabad,2019-05-03,392
Vizag,2019-05-03,415
E.Godavari,2019-05-03,413
Warangal,2019-05-03,395
Ajmer,2019-05-03,388
Asansole,2019-05-03,460
Barwala,2019-05-03,396
Bengaluru (CC),2019-05-03,410
Brahmapur (OD),2019-05-03,
W.Godavari,2019-05-03,413
Burdwan (CC),2019-05-03,465
Chennai (CC),2019-05-03,435
Chittoor,2019-05-03,428
Delhi (CC),2019-05-03,415
Vizag,2019-05-04,340
W.Godavari,2019-05-04,320
Raipur,2019-05-04,320
Luknow (CC),2019-05-04,350
Kolkata (WB),2019-05-04,357
Kanpur (CC),2019-05-04,338
Jabalpur,2019-05-04,318
Indore (CC),2019-05-04,310
Hospet,2019-05-04,305
Bhopal,2019-05-04,316
Allahabad (CC),2019-05-04,324
Warangal,2019-05-04,291
Surat,2019-05-04,350
Varanasi (CC),2019-05-04,353
Vijayawada,2019-05-04,320
Chennai (CC),2019-05-04,355
Ahmedabad,2019-05-04,344
Ajmer,2019-05-04,290
Asansole,2019-05-04,365
Barwala,2019-05-04,296
Bengaluru (CC),2019-05-04,340
Brahmapur (OD),2019-05-04,
Burdwan (CC),2019-05-04,370
Chittoor,2019-05-04,343
Delhi (CC),2019-05-04,310
E.Godavari,2019-05-04,320
Hyderabad,2019-05-04,290
Ranchi (CC),2019-05-04,362
Ludhiana,2019-05-04,294
Mumbai (CC),2019-05-04,344
Muzaffurpur (CC),2019-05-04,348
Mysuru,2019-05-04,342
Nagpur,2019-05-04,300
Namakkal,2019-05-04,345
Patna,2019-05-04,348
Pune,2019-05-04,332
Midnapur (KOL),2019-05-04,370
Asansole,2019-05-05,390
Bhopal,2019-05-05,370
Allahabad (CC),2019-05-05,370
Warangal,2019-05-05,343
W.Godavari,2019-05-05,348
Vizag,2019-05-05,360
Indore (CC),2019-05-05,350
Hospet,2019-05-05,340
Kanpur (CC),2019-05-05,357
Vijayawada,2019-05-05,348
Kolkata (WB),2019-05-05,390
Luknow (CC),2019-05-05,350
Raipur,2019-05-05,395
Surat,2019-05-05,370
Varanasi (CC),2019-05-05,363
Jabalpur,2019-05-05,370
Ranchi (CC),2019-05-05,352
E.Godavari,2019-05-05,348
Patna,2019-05-05,348
Brahmapur (OD),2019-05-05,351
Burdwan (CC),2019-05-05,415
Chennai (CC),2019-05-05,410
Chittoor,2019-05-05,403
Delhi (CC),2019-05-05,328
Ajmer,2019-05-05,325
Pune,2019-05-05,400
Hyderabad,2019-05-05,350
Midnapur (KOL),2019-05-05,415
Mumbai (CC),2019-05-05,395
Muzaffurpur (CC),2019-05-05,348
Mysuru,2019-05-05,392
Nagpur,2019-05-05,370
Namakkal,2019-05-05,390
Ludhiana,2019-05-05,336
Ahmedabad,2019-05-05,375
Barwala,2019-05-05,313
Bengaluru (CC),2019-05-05,390
Varanasi (CC),2019-05-06,357
Mumbai (CC),2019-05-06,380
Midnapur (KOL),2019-05-06,
Ludhiana,2019-05-06,299
Hyderabad,2019-05-06,330
E.Godavari,2019-05-06,320
Delhi (CC),2019-05-06,320
Chittoor,2019-05-06,378
Burdwan (CC),2019-05-06,
Brahmapur (OD),2019-05-06,
Bengaluru (CC),2019-05-06,365
Barwala,2019-05-06,305
Asansole,2019-05-06,
Ajmer,2019-05-06,311
Ahmedabad,2019-05-06,351
Muzaffurpur (CC),2019-05-06,
Mysuru,2019-05-06,365
Nagpur,2019-05-06,350
Namakkal,2019-05-06,375
Raipur,2019-05-06,365
Luknow (CC),2019-05-06,333
Kolkata (WB),2019-05-06,358
Kanpur (CC),2019-05-06,333
Jabalpur,2019-05-06,355
Indore (CC),2019-05-06,325
Hospet,2019-05-06,330
Bhopal,2019-05-06,345
Allahabad (CC),2019-05-06,348
W.Godavari,2019-05-06,320
Vizag,2019-05-06,330
Vijayawada,2019-05-06,320
Ranchi (CC),2019-05-06,
Pune,2019-05-06,375
Patna,2019-05-06,
Surat,2019-05-06,
Warangal,2019-05-06,328
Chennai (CC),2019-05-06,385
Kanpur (CC),2019-05-07,395
Delhi (CC),2019-05-07,410
Chittoor,2019-05-07,468
Chennai (CC),2019-05-07,475
Burdwan (CC),2019-05-07,
Brahmapur (OD),2019-05-07,
Bengaluru (CC),2019-05-07,455
Barwala,2019-05-07,395
Asansole,2019-05-07,
Ajmer,2019-05-07,395
Ahmedabad,2019-05-07,444
Kolkata (WB),2019-05-07,451
Luknow (CC),2019-05-07,440
Raipur,2019-05-07,451
Surat,2019-05-07,
Varanasi (CC),2019-05-07,440
Hyderabad,2019-05-07,429
Ludhiana,2019-05-07,390
E.Godavari,2019-05-07,424
Mumbai (CC),2019-05-07,482
Hospet,2019-05-07,420
Bhopal,2019-05-07,440
Allahabad (CC),2019-05-07,443
Warangal,2019-05-07,430
Midnapur (KOL),2019-05-07,
W.Godavari,2019-05-07,424
Vizag,2019-05-07,444
Indore (CC),2019-05-07,430
Vijayawada,2019-05-07,424
Pune,2019-05-07,475
Patna,2019-05-07,
Namakkal,2019-05-07,465
Nagpur,2019-05-07,435
Mysuru,2019-05-07,460
Muzaffurpur (CC),2019-05-07,
Ranchi (CC),2019-05-07,
Jabalpur,2019-05-07,446
Raipur,2019-05-08,342
Luknow (CC),2019-05-08,367
Ahmedabad,2019-05-08,374
Varanasi (CC),2019-05-08,360
Kolkata (WB),2019-05-08,377
